datetime,payload_callsign,lat,lon,alt,acc_x,acc_y,batt,ext_humidity,ext_pressure,frame,rot_x,rot_y,sats,speed,temp,upload_time,uploader_alt,uploader_callsign,software_name,software_version,frequency,modulation,baud_rate,snr,rssi,uploader_position,uploader_antenna,uploader_radio,time_received,raw
2025-07-12T17:58:56.000000Z,StratoScience,42.096656799316406,-71.12811279296875,19802,0.02,-0.01,2.823529411764706,11,63.9,1071,0,-4,13,16,1,2025-07-12T17:59:02.495085,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.635709,Horus Binary v2,,-3.88,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.635 MHz),2025-07-12T17:59:00.453230Z,82022F04113A38FA62284298418EC25A4D100D01900000FCFF02FF7F020B48ED
2025-07-12T17:59:27.000000Z,StratoScience,42.095516204833984,-71.13063049316406,19997,0.01,-0.01,2.803921568627451,11,62.1,1077,-4,-5,13,29,1,2025-07-12T17:59:31.527346,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.635711,Horus Binary v2,,-0.9,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.635 MHz),2025-07-12T17:59:31.006028Z,82023504113B1BCF612842E2428EC21D4E1D0D018FFCFFFBFF01FF6D020BED76
2025-07-12T18:48:24.000000Z,StratoScience,42.002708435058594,-71.34715270996094,8343,-0.02,-0.18,2.7450980392156863,14,362.1,1651,-22,1,16,33,-9,2025-07-12T18:48:30.531506,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.635687,Horus Binary v2,,-7.13,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.635 MHz),2025-07-12T18:48:28.445680Z,82027306123018C6022842BEB18EC297202110F78CEAFF0100FEEE250E0E5811
2025-07-12T18:47:43.000000Z,StratoScience,42.00627136230469,-71.35004425048828,8719,0.0,-0.02,2.7450980392156863,14,343.8,1643,-19,0,16,45,-9,2025-07-12T18:48:24.662604,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634947,Horus Binary v2,,-3.85,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:47:47.208758Z,82026B06122F2B6C06284239B38EC20F222D10F78CEDFF000000FE6E0D0ED04A
2025-07-12T18:48:13.000000Z,StratoScience,42.003543853759766,-71.34793090820312,8449,-0.01,-0.05,2.7450980392156863,14,357.4,1649,-17,-1,16,36,-9,2025-07-12T18:48:19.389697,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634144,Horus Binary v2,,-6.59,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T18:48:17.729510Z,8202710612300DA103284224B28EC201212410F78CEFFFFFFFFFFBF60D0E0C27
2025-07-12T18:47:58.000000Z,StratoScience,42.004722595214844,-71.3487777709961,8583,-0.04,-0.11,2.7450980392156863,14,350.6,1646,-17,2,16,42,-9,2025-07-12T18:48:03.122651,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634138,Horus Binary v2,,-7.98,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T18:48:02.710689Z,82026E06122F3AD604284293B28EC287212A10F78CEFFF0200FCF5B20D0E5E57
2025-07-12T18:50:11.000000Z,StratoScience,41.995262145996094,-71.34001159667969,7325,-0.04,-0.08,2.7254901960784315,16,415.5,1672,-19,5,16,35,-9,2025-07-12T18:50:16.105360,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634147,Horus Binary v2,,-6.53,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T18:50:15.489714Z,8202880612320B26FB274216AE8EC29D1C2310F78BEDFF0500FCF83B10106471
2025-07-12T18:49:55.000000Z,StratoScience,41.99654006958008,-71.34117126464844,7477,-0.01,-0.05,2.7450980392156863,16,407.4,1669,-14,4,16,32,-9,2025-07-12T18:50:17.364943,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634948,Horus Binary v2,,-7.57,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:50:00.063872Z,8202850612313775FC2742AEAE8EC2351D2010F78CF2FF0400FFFBEA0F10E695
2025-07-12T18:50:06.000000Z,StratoScience,41.99567413330078,-71.34040832519531,7374,-0.03,-0.11,2.7254901960784315,16,412.7,1671,-22,3,16,38,-9,2025-07-12T18:50:20.074523,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634937,Horus Binary v2,,-7.88,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:50:10.561704Z,8202870612320692FB27424AAE8EC2CE1C2610F78BEAFF0300FDF51F10100689
2025-07-12T18:50:01.000000Z,StratoScience,41.99609375,-71.34077453613281,7423,-0.04,-0.04,2.7254901960784315,16,410.1,1670,-19,4,16,40,-9,2025-07-12T18:50:05.969180,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.63415,Horus Binary v2,,-6.34,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T18:50:05.421844Z,8202860612320100FC27427AAE8EC2FF1C2810F78BEDFF0400FCFC0510109C8C
2025-07-12T18:49:55.000000Z,StratoScience,41.99654006958008,-71.34117126464844,7477,-0.01,-0.05,2.7450980392156863,16,407.4,1669,-14,4,16,32,-9,2025-07-12T18:50:00.696548,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.635675,Horus Binary v2,,-4.74,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.635 MHz),2025-07-12T18:49:59.922319Z,8202850612313775FC2742AEAE8EC2351D2010F78CF2FF0400FFFBEA0F10E695
2025-07-12T18:49:20.000000Z,StratoScience,41.998958587646484,-71.3436279296875,7813,-0.01,-0.02,2.7450980392156863,15,388.9,1662,-18,8,16,34,-9,2025-07-12T18:49:56.192990,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634953,Horus Binary v2,,-8.79,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:49:24.483566Z,82027E06123114EFFE2742F0AF8EC2851E2210F78CEEFF0800FFFE310F0FEA43
2025-07-12T18:49:25.000000Z,StratoScience,41.998619079589844,-71.34325408935547,7768,-0.01,-0.1,2.7450980392156863,15,391.5,1663,-23,6,16,38,-9,2025-07-12T18:49:56.193021,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634947,Horus Binary v2,,-8.77,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:49:29.517990Z,82027F0612311996FE2742BFAF8EC2581E2610F78CE9FF0600FFF64B0F0F719D
2025-07-12T18:49:30.000000Z,StratoScience,41.99823760986328,-71.34291076660156,7719,0.0,-0.05,2.7254901960784315,15,394.1,1664,-18,4,16,31,-9,2025-07-12T18:49:56.193034,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634944,Horus Binary v2,,-7.65,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:49:34.461422Z,8202800612311E32FE274292AF8EC2271E1F10F78BEEFF040000FB650F0F4155
2025-07-12T18:49:35.000000Z,StratoScience,41.997859954833984,-71.34259796142578,7674,0.0,-0.01,2.7254901960784315,16,396.7,1665,-17,3,16,41,-9,2025-07-12T18:49:56.193046,,W0MXX-CHASE,horusdemodlib,0.3.14,432.63495,Horus Binary v2,,-6.32,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:49:39.512954Z,82028106123123CFFD274269AF8EC2FA1D2910F78BEFFF030000FF7F0F10901A
2025-07-12T18:49:40.000000Z,StratoScience,41.997493743896484,-71.3422622680664,7624,-0.06,-0.1,2.7254901960784315,15,399.4,1666,-20,3,16,33,-9,2025-07-12T18:49:56.193058,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634941,Horus Binary v2,,-8.79,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:49:45.049517Z,820282061231286FFD27423DAF8EC2C81D2110F78BECFF0300FAF69A0F0F9256
2025-07-12T18:49:45.000000Z,StratoScience,41.99717330932617,-71.34193420410156,7573,0.04,-0.09,2.7254901960784315,15,402.0,1667,-22,2,16,29,-9,2025-07-12T18:49:56.193069,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634944,Horus Binary v2,,-9.59,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:49:49.998234Z,8202830612312D1BFD274212AF8EC2951D1D10F78BEAFF020004F7B40F0F1AFC
2025-07-12T18:49:50.000000Z,StratoScience,41.996849060058594,-71.3415756225586,7524,-0.03,-0.12,2.7450980392156863,15,404.8,1668,-21,2,16,28,-9,2025-07-12T18:49:56.193081,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634945,Horus Binary v2,,-8.63,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:49:55.036221Z,82028406123132C6FC2742E3AE8EC2641D1C10F78CEBFF0200FDF4D00F0FA54F
2025-07-12T18:50:26.000000Z,StratoScience,41.99435806274414,-71.33898162841797,7178,-0.03,-0.07,2.7450980392156863,16,423.8,1675,-24,8,16,32,-9,2025-07-12T18:50:31.480046,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.635675,Horus Binary v2,,-1.61,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.635 MHz),2025-07-12T18:50:30.978937Z,82028B0612321A39FA27428FAD8EC20A1C2010F78CE8FF0800FDF98E1010B60C
2025-07-12T18:50:26.000000Z,StratoScience,41.99435806274414,-71.33898162841797,7178,-0.03,-0.07,2.7450980392156863,16,423.8,1675,-24,8,16,32,-9,2025-07-12T18:50:32.207695,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634151,Horus Binary v2,,-6.0,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T18:50:31.020517Z,82028B0612321A39FA27428FAD8EC20A1C2010F78CE8FF0800FDF98E1010B60C
2025-07-12T18:53:05.000000Z,StratoScience,41.98601531982422,-71.32809448242188,5697,-0.03,-0.09,2.7254901960784315,20,513.2,1706,-28,11,16,19,-7,2025-07-12T18:53:11.384440,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634961,Horus Binary v2,,-6.43,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:53:09.039078Z,8202AA06123505AEF12742FCA78EC241161310F98BE4FF0B00FDF70C14146083
2025-07-12T18:53:15.000000Z,StratoScience,41.98567581176758,-71.32736206054688,5603,-0.01,-0.06,2.7450980392156863,21,519.2,1708,-23,9,16,27,-7,2025-07-12T18:53:20.290034,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634953,Horus Binary v2,,-9.63,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:53:19.528827Z,8202AC0612350F55F127429CA78EC2E3151B10F98CE9FF0900FFFA4814155906
2025-07-12T18:53:20.000000Z,StratoScience,41.985538482666016,-71.32698059082031,5558,-0.04,-0.07,2.7450980392156863,20,522.4,1709,-23,7,16,26,-7,2025-07-12T18:53:26.831339,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634961,Horus Binary v2,,-9.41,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:53:24.569357Z,8202AD0612351431F127426AA78EC2B6151A10F98CE9FF0700FCF96814140E94
2025-07-12T18:53:30.000000Z,StratoScience,41.985260009765625,-71.32627868652344,5462,-0.02,-0.06,2.7254901960784315,19,528.6,1711,-23,6,16,18,-7,2025-07-12T18:53:36.501385,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.635691,Horus Binary v2,,0.03,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.635 MHz),2025-07-12T18:53:35.052266Z,8202AF0612351EE8F027420EA78EC256151210F98BE9FF0600FEFAA614139F5E
2025-07-12T18:52:54.000000Z,StratoScience,41.98637008666992,-71.32884216308594,5798,-0.04,-0.1,2.7254901960784315,21,507.2,1704,-25,10,16,18,-8,2025-07-12T18:53:00.498050,,W0MXX-CHASE,horusdemodlib,0.3.14,432.63495,Horus Binary v2,,-8.41,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:52:58.966146Z,8202A8061234360BF227425EA88EC2A6161210F88BE7FF0A00FCF6D01315F83B
2025-07-12T18:53:10.000000Z,StratoScience,41.98589324951172,-71.3277587890625,5648,-0.06,-0.09,2.7450980392156863,21,516.2,1707,-23,13,16,18,-7,2025-07-12T18:53:15.705117,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634959,Horus Binary v2,,-6.91,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:53:14.580951Z,8202AB0612350A8EF12742D0A78EC210161210F98CE9FF0D00FAF72A1415D07D
2025-07-12T18:52:59.000000Z,StratoScience,41.98623275756836,-71.32849884033203,5753,-0.02,-0.09,2.7254901960784315,21,510.2,1705,-23,10,16,19,-8,2025-07-12T18:53:05.896438,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.635688,Horus Binary v2,,-3.01,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.635 MHz),2025-07-12T18:53:04.069082Z,8202A90612343BE7F1274231A88EC279161310F88BE9FF0A00FEF7EE13158AFA
2025-07-12T18:55:07.000000Z,StratoScience,41.982757568359375,-71.32186889648438,4585,-0.05,-0.1,2.7254901960784315,21,590.5,1730,-30,10,16,7,-6,2025-07-12T18:55:12.843336,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634975,Horus Binary v2,,-0.86,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:55:11.980019Z,8202C20612370758EE2742CCA48EC2E9110710FA8BE2FF0A00FBF61117150D32
2025-07-12T18:55:02.000000Z,StratoScience,41.98280334472656,-71.32196044921875,4630,0.0,-0.16,2.7450980392156863,22,587.1,1729,-24,7,16,12,-6,2025-07-12T18:55:08.371957,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634979,Horus Binary v2,,-5.62,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:55:06.951203Z,8202C10612370264EE2742D8A48EC216120C10FA8CE8FF070000F0EF161602AD
2025-07-12T18:55:17.000000Z,StratoScience,41.9826545715332,-71.32168579101562,4499,-0.01,-0.04,2.7450980392156863,22,597.1,1732,-20,5,16,8,-6,2025-07-12T18:55:23.478898,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634972,Horus Binary v2,,-5.39,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:55:22.036330Z,8202C4061237113DEE2742B4A48EC293110810FA8CECFF0500FFFC5317168D4F
2025-07-12T18:55:12.000000Z,StratoScience,41.98270034790039,-71.3218002319336,4542,-0.01,-0.1,2.7450980392156863,22,593.6,1731,-27,10,16,7,-6,2025-07-12T18:55:19.157434,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634976,Horus Binary v2,,-0.74,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:55:17.005247Z,8202C30612370C49EE2742C3A48EC2BE110710FA8CE5FF0A00FFF63017162FA1
2025-07-12T18:54:57.000000Z,StratoScience,41.98283386230469,-71.32205963134766,4672,-0.03,-0.1,2.7254901960784315,22,583.7,1728,-30,13,16,11,-6,2025-07-12T18:55:03.655107,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634973,Horus Binary v2,,-1.84,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:55:01.416281Z,8202C0061236396CEE2742E5A48EC240120B10FA8BE2FF0D00FDF6CD1616D61A
2025-07-12T18:55:07.000000Z,StratoScience,41.982757568359375,-71.32186889648438,4585,-0.05,-0.1,2.7254901960784315,21,590.5,1730,-30,10,16,7,-6,2025-07-12T18:55:13.923331,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634173,Horus Binary v2,,-3.59,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T18:55:12.025710Z,8202C20612370758EE2742CCA48EC2E9110710FA8BE2FF0A00FBF61117150D32
2025-07-12T18:55:23.000000Z,StratoScience,41.982662200927734,-71.32157135009766,4447,-0.02,-0.04,2.7254901960784315,21,600.3,1733,-16,3,16,7,-6,2025-07-12T18:55:27.885799,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634975,Horus Binary v2,,-3.94,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:55:26.988295Z,8202C5061237173FEE2742A5A48EC25F110710FA8BF0FF0300FEFC7317153CB9
2025-07-12T18:57:15.000000Z,StratoScience,41.98117446899414,-71.3182601928711,3493,-0.03,-0.11,2.7450980392156863,23,675.4,1755,-22,3,16,21,-4,2025-07-12T18:57:20.753932,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634985,Horus Binary v2,,-3.99,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:57:19.809995Z,8202DB0612390FB9EC2742F3A28EC2A50D1510FC8CEAFF0300FDF5621A17F3A1
2025-07-12T18:57:20.000000Z,StratoScience,41.98097610473633,-71.31827545166016,3448,-0.01,-0.13,2.7254901960784315,24,679.0,1756,-29,11,16,15,-4,2025-07-12T18:57:25.058437,,W0MXX-CHASE,horusdemodlib,0.3.14,432.63498,Horus Binary v2,,-3.95,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:57:24.775487Z,8202DC0612391485EC2742F5A28EC2780D0F10FC8BE3FF0B00FFF3861A18E1D1
2025-07-12T18:57:10.000000Z,StratoScience,41.981388092041016,-71.31826782226562,3536,0.0,-0.16,2.7254901960784315,22,671.6,1754,-29,7,16,17,-4,2025-07-12T18:57:16.356311,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634989,Horus Binary v2,,-5.27,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:57:14.757144Z,8202DA0612390AF1EC2742F4A28EC2D00D1110FC8BE3FF070000F03C1A1687AC
2025-07-12T18:57:05.000000Z,StratoScience,41.9815788269043,-71.31832885742188,3582,-0.02,-0.04,2.7450980392156863,21,668.2,1753,-24,10,16,17,-4,2025-07-12T18:57:10.055881,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634985,Horus Binary v2,,-5.13,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:57:09.207838Z,8202D90612390523ED2742FCA28EC2FE0D1110FC8CE8FF0A00FEFC1A1A157C9C
2025-07-12T18:57:10.000000Z,StratoScience,41.981388092041016,-71.31826782226562,3536,0.0,-0.16,2.7254901960784315,22,671.6,1754,-29,7,16,17,-4,2025-07-12T18:57:16.739920,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634182,Horus Binary v2,,-6.6,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T18:57:14.737024Z,8202DA0612390AF1EC2742F4A28EC2D00D1110FC8BE3FF070000F03C1A1687AC
2025-07-12T18:57:15.000000Z,StratoScience,41.98117446899414,-71.3182601928711,3493,-0.03,-0.11,2.7450980392156863,23,675.4,1755,-22,3,16,21,-4,2025-07-12T18:57:20.943473,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634175,Horus Binary v2,,-5.91,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T18:57:19.770655Z,8202DB0612390FB9EC2742F3A28EC2A50D1510FC8CEAFF0300FDF5621A17F3A1
2025-07-12T18:57:05.000000Z,StratoScience,41.9815788269043,-71.31832885742188,3582,-0.02,-0.04,2.7450980392156863,21,668.2,1753,-24,10,16,17,-4,2025-07-12T18:57:10.630905,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634178,Horus Binary v2,,-4.69,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T18:57:09.701594Z,8202D90612390523ED2742FCA28EC2FE0D1110FC8CE8FF0A00FEFC1A1A157C9C
2025-07-12T18:58:47.000000Z,StratoScience,41.979549407958984,-71.31798553466797,2737,-0.04,-0.05,2.764705882352941,23,741.1,1773,-25,14,16,4,-2,2025-07-12T18:58:52.066848,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634198,Horus Binary v2,,-6.1,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T18:58:51.930544Z,8202ED06123A2F0FEB2742CFA28EC2B10A0410FE8DE7FF0E00FCFBF31C178AFB
2025-07-12T18:58:52.000000Z,StratoScience,41.979496002197266,-71.3179931640625,2695,-0.04,-0.05,2.764705882352941,24,745.0,1774,-23,8,16,6,-2,2025-07-12T18:58:57.242115,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634988,Horus Binary v2,,-2.83,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:58:56.624899Z,8202EE06123A3401EB2742D0A28EC2870A0610FE8DE9FF0800FCFB1A1D181A4A
2025-07-12T18:58:37.000000Z,StratoScience,41.97963333129883,-71.31800842285156,2819,-0.04,-0.09,2.7450980392156863,24,733.8,1771,-29,16,16,3,-2,2025-07-12T18:58:42.238518,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634991,Horus Binary v2,,-3.38,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:58:41.615584Z,8202EB06123A2525EB2742D2A28EC2030B0310FE8CE3FF1000FCF7AA1C188891
2025-07-12T18:58:47.000000Z,StratoScience,41.979549407958984,-71.31798553466797,2737,-0.04,-0.05,2.764705882352941,23,741.1,1773,-25,14,16,4,-2,2025-07-12T18:58:52.989238,,W0MXX-CHASE,horusdemodlib,0.3.14,432.635001,Horus Binary v2,,-6.5,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:58:51.672381Z,8202ED06123A2F0FEB2742CFA28EC2B10A0410FE8DE7FF0E00FCFBF31C178AFB
2025-07-12T18:58:21.000000Z,StratoScience,41.97981262207031,-71.31800079345703,2950,-0.04,-0.12,2.7254901960784315,24,722.6,1768,-25,6,16,8,-2,2025-07-12T18:58:27.216514,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634991,Horus Binary v2,,-5.54,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:58:26.054079Z,8202E806123A1554EB2742D1A28EC2860B0810FE8BE7FF0600FCF43A1C1885EA
2025-07-12T18:58:27.000000Z,StratoScience,41.979736328125,-71.3180160522461,2899,-0.04,-0.12,2.7254901960784315,23,726.1,1769,-29,12,16,6,-2,2025-07-12T18:58:31.585462,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634991,Horus Binary v2,,-4.87,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:58:31.095580Z,8202E906123A1B40EB2742D3A28EC2530B0610FE8BE3FF0C00FCF45D1C171DCD
2025-07-12T18:58:42.000000Z,StratoScience,41.979576110839844,-71.31803131103516,2777,-0.03,-0.07,2.7450980392156863,23,737.3,1772,-24,12,16,6,-2,2025-07-12T18:58:47.943137,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634187,Horus Binary v2,,-5.85,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T18:58:46.469583Z,8202EC06123A2A16EB2742D5A28EC2D90A0610FE8CE8FF0C00FDF9CD1C17DA61
2025-07-12T18:58:42.000000Z,StratoScience,41.979576110839844,-71.31803131103516,2777,-0.03,-0.07,2.7450980392156863,23,737.3,1772,-24,12,16,6,-2,2025-07-12T18:58:48.522339,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634986,Horus Binary v2,,-0.09,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:58:46.633340Z,8202EC06123A2A16EB2742D5A28EC2D90A0610FE8CE8FF0C00FDF9CD1C17DA61
2025-07-12T18:58:37.000000Z,StratoScience,41.97963333129883,-71.31800842285156,2819,-0.04,-0.09,2.7450980392156863,24,733.8,1771,-29,16,16,3,-2,2025-07-12T18:58:41.823686,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634192,Horus Binary v2,,-2.72,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T18:58:41.431089Z,8202EB06123A2525EB2742D2A28EC2030B0310FE8CE3FF1000FCF7AA1C188891
2025-07-12T18:58:32.000000Z,StratoScience,41.97969055175781,-71.3180160522461,2861,-0.02,-0.07,2.7254901960784315,24,729.8,1770,-26,9,16,12,-2,2025-07-12T18:58:37.939086,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634988,Horus Binary v2,,-3.1,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:58:36.557225Z,8202EA06123A2034EB2742D3A28EC22D0B0C10FE8BE6FF0900FEF9821C1826C6
2025-07-12T19:00:24.000000Z,StratoScience,41.9781494140625,-71.31916809082031,1949,-0.07,-0.11,2.7450980392156863,25,814.7,1792,-25,12,16,11,0,2025-07-12T19:00:29.934599,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634994,Horus Binary v2,,-0.29,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T19:00:28.882042Z,82020007130018A0E927426AA38EC29D070B10008CE7FF0C00F9F5D31F19A4EE
2025-07-12T19:00:29.000000Z,StratoScience,41.97804260253906,-71.31930541992188,1908,-0.06,-0.14,2.7450980392156863,25,818.5,1793,-29,14,16,15,0,2025-07-12T19:00:34.025548,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634197,Horus Binary v2,,-5.81,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T19:00:33.729356Z,8202010713001D84E927427CA38EC274070F10008CE3FF0E00FAF2F91F196C7C
2025-07-12T19:00:50.000000Z,StratoScience,41.97775650024414,-71.32007598876953,1729,-0.12,-0.12,2.7450980392156863,26,835.0,1797,-35,19,16,6,0,2025-07-12T19:00:56.349563,,W0MXX-CHASE,horusdemodlib,0.3.14,432.635005,Horus Binary v2,,-3.14,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T19:00:54.401799Z,8202050713003239E92742E1A38EC2C1060610008CDDFF1300F4F49E201AAAD3
2025-07-12T19:00:45.000000Z,StratoScience,41.977787017822266,-71.31990051269531,1776,0.01,-0.1,2.7450980392156863,26,831.0,1796,-26,4,16,11,0,2025-07-12T19:00:50.270254,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634203,Horus Binary v2,,-6.19,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T19:00:49.260028Z,8202040713002D41E92742CAA38EC2F0060B10008CE6FF040001F676201A2981
