datetime,payload_callsign,lat,lon,alt,ascent_rate,batt,ext_humidity,ext_pressure,ext_temperature,frame,sats,speed,temp,upload_time,uploader_alt,uploader_callsign,software_name,software_version,frequency,modulation,baud_rate,snr,rssi,uploader_position,uploader_antenna,uploader_radio,time_received,raw
2025-06-21T17:32:57.000000Z,APEX-1-T,42.7875862121582,-71.4287338256836,1590,0.0,1.6666666666666667,2,844.6,60.7,602,15,20,60,2025-06-21T17:33:04.146500,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615476,Horus Binary v2,,-1.96,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:33:03.887448Z,59035A021120397D262B4283DB8EC23606140F3C5500005F0202FE2000008EAD
2025-06-21T17:33:18.000000Z,APEX-1-T,42.78688430786133,-71.42706298828125,1698,0.0,1.6470588235294117,1,832.9,60.4,606,15,33,60,2025-06-21T17:33:24.894645,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615467,Horus Binary v2,,-4.6,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:33:23.857669Z,59035E02112112C5252B42A8DA8EC2A206210F3C5400005C02018920000068A4
2025-06-21T17:33:33.000000Z,APEX-1-T,42.78623580932617,-71.4255142211914,1787,0.0,1.6470588235294117,2,823.9,60.2,609,15,29,60,2025-06-21T17:33:39.310380,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615474,Horus Binary v2,,-5.07,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:33:38.872896Z,590361021121211B252B42DDD98EC2FB061D0F3C5400005A02022F2000000424
2025-06-21T17:33:03.000000Z,APEX-1-T,42.787437438964844,-71.4284439086914,1619,0.0,1.6470588235294117,1,841.4,60.6,603,15,22,60,2025-06-21T17:33:10.278987,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615468,Horus Binary v2,,-5.35,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:33:08.835679Z,59035B0211210356262B425DDB8EC25306160F3C5400005E0201DE2000005D0C
2025-06-21T17:33:08.000000Z,APEX-1-T,42.787269592285156,-71.42806243896484,1650,0.0,1.6470588235294117,1,838.3,60.6,604,15,28,60,2025-06-21T17:33:14.416336,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615467,Horus Binary v2,,-5.25,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:33:13.871597Z,59035C021121082A262B422BDB8EC272061C0F3C5400005E0201BF20000078E7
2025-06-21T17:33:23.000000Z,APEX-1-T,42.78664779663086,-71.42656707763672,1729,0.0,1.6470588235294117,2,829.7,60.3,607,15,34,60,2025-06-21T17:33:29.033909,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615474,Horus Binary v2,,-7.79,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:33:28.889028Z,59035F0211211787252B4267DA8EC2C106220F3C5400005B0202692000004071
2025-06-21T17:33:13.000000Z,APEX-1-T,42.78712463378906,-71.42753601074219,1674,0.0,1.6666666666666667,1,835.8,60.5,605,15,40,60,2025-06-21T17:33:20.571959,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615481,Horus Binary v2,,-6.31,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:33:18.908366Z,59035D0211210D04262B42E6DA8EC28A06280F3C5500005D0201A62000003B50
2025-06-21T17:34:53.000000Z,APEX-1-T,42.78205871582031,-71.41486358642578,2232,0.0,1.6470588235294117,2,780.1,59.1,625,15,50,59,2025-06-21T17:34:59.124233,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615483,Horus Binary v2,,-5.56,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:34:58.493432Z,59037102112235D4202B4269D48EC2B808320F3B5400004F0202791E0000CBE1
2025-06-21T17:35:13.000000Z,APEX-1-T,42.7806510925293,-71.41206359863281,2363,0.0,1.6470588235294117,1,768.7,58.8,629,15,48,58,2025-06-21T17:35:19.718628,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615483,Horus Binary v2,,-4.29,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:35:18.461123Z,5903750211230D631F2B42FAD28EC23B09300F3A5400004C0201071E00004FB6
2025-06-21T17:35:28.000000Z,APEX-1-T,42.779598236083984,-71.4098129272461,2452,0.0,1.6470588235294117,1,760.8,58.5,632,15,48,58,2025-06-21T17:35:34.042079,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615479,Horus Binary v2,,-6.94,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:35:33.479497Z,5903780211231C4F1E2B42D3D18EC29409300F3A540000490201B81D0000AD6F
2025-06-21T17:35:18.000000Z,APEX-1-T,42.7802734375,-71.4113998413086,2394,0.0,1.6470588235294117,1,765.9,58.7,630,15,50,58,2025-06-21T17:35:23.873626,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615477,Horus Binary v2,,-4.53,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:35:23.496131Z,59037602112312001F2B42A3D28EC25A09320F3A5400004B0201EB1D00005A1F
2025-06-21T17:34:58.000000Z,APEX-1-T,42.78173065185547,-71.4141845703125,2266,0.0,1.6470588235294117,1,777.2,59.0,626,15,47,59,2025-06-21T17:35:05.265952,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615477,Horus Binary v2,,-4.17,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:35:03.440889Z,5903720211223A7E202B4210D48EC2DA082F0F3B5400004E02015C1E0000F925
2025-06-21T17:35:38.000000Z,APEX-1-T,42.7789306640625,-71.4084701538086,2518,0.0,1.6666666666666667,0,754.5,58.4,634,15,46,58,2025-06-21T17:35:44.166030,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615484,Horus Binary v2,,-5.39,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:35:43.545341Z,59037A02112326A01D2B4223D18EC2D6092E0F3A550000480200791D0000C3D9
2025-06-21T17:35:03.000000Z,APEX-1-T,42.781333923339844,-71.41340637207031,2298,0.0,1.6470588235294117,1,774.6,58.9,627,15,57,58,2025-06-21T17:35:09.404318,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615477,Horus Binary v2,,-5.65,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:35:08.476006Z,5903730211230316202B42AAD38EC2FA08390F3A5400004D0201421E00003E11
2025-06-21T17:35:08.000000Z,APEX-1-T,42.78102493286133,-71.41268157958984,2330,0.0,1.6470588235294117,1,771.8,58.8,628,15,47,58,2025-06-21T17:35:15.554264,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615477,Horus Binary v2,,-2.76,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:35:13.506836Z,59037402112308C51F2B424BD38EC21A092F0F3A5400004C0201261E0000468D
2025-06-21T17:39:13.000000Z,APEX-1-T,42.76142120361328,-71.3773422241211,4008,0.0,1.6470588235294117,0,626.4,55.1,677,15,50,55,2025-06-21T17:39:20.605703,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615492,Horus Binary v2,,0.33,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:39:18.930190Z,5903A50211270DB20B2B4233C18EC2A80F320F375400002702007818000007C2
2025-06-21T17:39:18.000000Z,APEX-1-T,42.760894775390625,-71.37667083740234,4042,0.0,1.6470588235294117,0,623.8,55.0,678,15,61,55,2025-06-21T17:39:24.753234,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615493,Horus Binary v2,,5.77,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:39:23.878151Z,5903A602112712280B2B42DBC08EC2CA0F3D0F375400002602005E1800003A73
2025-06-21T17:39:28.000000Z,APEX-1-T,42.760032653808594,-71.37538146972656,4118,0.0,1.6470588235294117,0,617.9,54.8,680,15,48,54,2025-06-21T17:39:35.049346,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615493,Horus Binary v2,,4.79,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:39:33.424582Z,5903A80211271C460A2B4232C08EC21610300F36540000240200231800002B38
2025-06-21T17:39:23.000000Z,APEX-1-T,42.76044464111328,-71.37594604492188,4079,0.0,1.6470588235294117,0,620.8,54.9,679,15,51,54,2025-06-21T17:39:30.879572,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615484,Horus Binary v2,,1.53,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:39:28.916217Z,5903A702112717B20A2B427CC08EC2EF0F330F365400002502004018000082FD
2025-06-21T17:38:53.000000Z,APEX-1-T,42.763092041015625,-71.38018798828125,3859,0.0,1.6470588235294117,0,638.5,55.5,673,15,61,55,2025-06-21T17:38:59.950502,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615487,Horus Binary v2,,3.4,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:38:58.877669Z,5903A102112635680D2B42A8C28EC2130F3D0F375400002B0200F11800008E0F
2025-06-21T17:39:03.000000Z,APEX-1-T,42.762306213378906,-71.37869262695312,3930,0.0,1.6470588235294117,0,632.7,55.3,675,15,53,55,2025-06-21T17:39:10.282830,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615489,Horus Binary v2,,4.75,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:39:08.859854Z,5903A3021127039A0C2B42E4C18EC25A0F350F37540000290200B7180000DB4C
2025-06-21T17:39:08.000000Z,APEX-1-T,42.76187515258789,-71.3779525756836,3969,0.0,1.6470588235294117,0,629.5,55.2,676,15,54,55,2025-06-21T17:39:14.432266,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615496,Horus Binary v2,,-1.17,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:39:13.883250Z,5903A402112708290C2B4283C18EC2810F360F3754000028020097180000B701
2025-06-21T17:38:43.000000Z,APEX-1-T,42.763938903808594,-71.38182067871094,3788,0.0,1.6274509803921569,0,644.0,55.7,671,15,50,55,2025-06-21T17:38:49.653422,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615484,Horus Binary v2,,5.0,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:38:48.886732Z,59039F0211262B460E2B427EC38EC2CC0E320F375300002D0200281900008FF2
2025-06-21T17:38:58.000000Z,APEX-1-T,42.762638092041016,-71.37947082519531,3894,0.0,1.6470588235294117,0,635.6,55.4,674,15,54,55,2025-06-21T17:39:04.168611,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615484,Horus Binary v2,,4.75,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:39:03.900121Z,5903A20211263AF10C2B424AC28EC2360F360F375400002A0200D4180000DA3C
2025-06-21T17:38:48.000000Z,APEX-1-T,42.76351547241211,-71.38107299804688,3826,0.0,1.6470588235294117,0,641.2,55.6,672,15,59,55,2025-06-21T17:38:55.805511,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615483,Horus Binary v2,,3.62,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:38:53.841274Z,5903A002112630D70D2B421CC38EC2F20E3B0F375400002C02000C190000737B
2025-06-21T17:39:43.000000Z,APEX-1-T,42.75863265991211,-71.37366485595703,4220,0.0,1.6470588235294117,0,610.0,54.6,683,15,42,54,2025-06-21T17:39:49.475507,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615493,Horus Binary v2,,-3.16,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:39:48.456431Z,5903AB0211272BD7082B4251BF8EC27C102A0F36540000220200D4170000212A
2025-06-21T17:42:28.000000Z,APEX-1-T,42.74102020263672,-71.34711456298828,5350,0.0,1.6274509803921569,0,527.7,51.0,716,15,80,51,2025-06-21T17:42:34.418026,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.6155,Horus Binary v2,,-2.86,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:42:33.661971Z,5903CC02112A1CCEF62A42B9B18EC2E614500F33530000FE01009D1400005409
2025-06-21T17:42:33.000000Z,APEX-1-T,42.74037170410156,-71.34626007080078,5378,0.0,1.6470588235294117,0,525.4,50.9,717,15,68,50,2025-06-21T17:42:40.599584,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615498,Horus Binary v2,,4.39,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:42:38.693136Z,5903CD02112A2124F62A4249B18EC20215440F32540000FD0100861400009D44
2025-06-21T17:42:43.000000Z,APEX-1-T,42.73918533325195,-71.34420776367188,5438,0.0,1.6470588235294117,0,521.3,50.7,719,15,76,50,2025-06-21T17:42:48.867343,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615502,Horus Binary v2,,5.3,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:42:48.680801Z,5903CF02112A2BEDF42A423CB08EC23E154C0F32540000FB01005D140000EBBB
2025-06-21T17:42:48.000000Z,APEX-1-T,42.738590240478516,-71.34333038330078,5471,0.0,1.6274509803921569,0,518.8,50.6,720,15,68,50,2025-06-21T17:42:55.009091,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615499,Horus Binary v2,,3.26,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:42:53.616129Z,5903D002112A3051F42A42C9AF8EC25F15440F32530000FA01004414000039CF
2025-06-21T17:43:03.000000Z,APEX-1-T,42.73653793334961,-71.340576171875,5568,0.0,1.6274509803921569,0,512.5,50.2,723,15,76,50,2025-06-21T17:43:09.430308,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615498,Horus Binary v2,,1.36,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:43:08.736024Z,5903D302112B0337F22A4260AE8EC2C0154C0F32530000F60100051400002FA5
2025-06-21T17:42:53.000000Z,APEX-1-T,42.73801040649414,-71.34241485595703,5508,0.0,1.6274509803921569,0,516.5,50.4,721,15,74,50,2025-06-21T17:42:59.157000,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615503,Horus Binary v2,,0.83,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:42:58.664535Z,5903D102112A35B9F32A4251AF8EC284154A0F32530000F801002D14000039B3
2025-06-21T17:42:38.000000Z,APEX-1-T,42.73981857299805,-71.34524536132812,5410,0.0,1.6274509803921569,0,523.2,50.8,718,15,79,50,2025-06-21T17:42:44.732718,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615498,Horus Binary v2,,4.47,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:42:43.643821Z,5903CE02112A2693F52A42C4B08EC222154F0F32530000FC01007014000039D3
2025-06-21T17:45:43.000000Z,APEX-1-T,42.7159423828125,-71.3135757446289,6645,0.0,1.6274509803921569,0,443.9,46.3,755,16,70,46,2025-06-21T17:45:50.424761,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615496,Horus Binary v2,,5.84,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:45:48.390450Z,5903F302112D2B20DD2A428DA08EC2F51946102E530000CF010057110000F9DA
2025-06-21T17:45:53.000000Z,APEX-1-T,42.714473724365234,-71.31212615966797,6726,0.0,1.6274509803921569,0,439.3,46.1,757,16,75,46,2025-06-21T17:45:58.854523,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615492,Horus Binary v2,,-2.98,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:45:58.458740Z,5903F502112D359FDB2A42CF9F8EC2461A4B102E530000CD010029110000939E
2025-06-21T17:46:08.000000Z,APEX-1-T,42.71217346191406,-71.30992889404297,6835,0.0,1.6274509803921569,0,433.0,45.7,760,16,66,45,2025-06-21T17:46:15.338493,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615505,Horus Binary v2,,7.64,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:46:13.396546Z,5903F802112E0844D92A42AF9E8EC2B31A42102D530000C90100EA100000197E
2025-06-21T17:45:58.000000Z,APEX-1-T,42.71360397338867,-71.3113784790039,6760,0.0,1.6274509803921569,0,437.5,46.0,758,16,83,46,2025-06-21T17:46:05.043179,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615508,Horus Binary v2,,4.86,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:46:03.413264Z,5903F602112D3ABBDA2A426D9F8EC2681A53102E530000CC0100171100004C4E
2025-06-21T17:46:03.000000Z,APEX-1-T,42.712852478027344,-71.31061553955078,6796,0.0,1.6274509803921569,0,435.1,45.8,759,16,69,45,2025-06-21T17:46:09.195874,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615508,Horus Binary v2,,4.63,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:46:08.449061Z,5903F702112E03F6D92A42099F8EC28C1A45102D530000CA0100FF1000003392
2025-06-21T17:45:48.000000Z,APEX-1-T,42.71525192260742,-71.31282043457031,6684,0.0,1.6274509803921569,0,441.4,46.2,756,16,74,46,2025-06-21T17:45:54.702817,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615499,Horus Binary v2,,-1.52,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:45:53.425262Z,5903F402112D306BDC2A422AA08EC21C1A4A102E530000CE01003E11000016BC
2025-06-21T17:45:28.000000Z,APEX-1-T,42.7181282043457,-71.31594848632812,6542,0.0,1.6274509803921569,0,450.3,46.7,752,16,64,46,2025-06-21T17:45:35.649208,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.6155,Horus Binary v2,,6.79,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:45:33.887812Z,5903F002112D1C5DDF2A42C4A18EC28E1940102E530000D30100971100003A5A
2025-06-21T17:45:38.000000Z,APEX-1-T,42.716678619384766,-71.3142318725586,6612,0.0,1.6274509803921569,0,446.0,46.5,754,16,78,46,2025-06-21T17:45:45.927985,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615499,Horus Binary v2,,5.84,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T17:45:43.871999Z,5903F202112D26E1DD2A42E3A08EC2D4194E102E530000D101006C1100005E50
2025-06-21T18:05:48.000000Z,APEX-1-T,42.303741455078125,-71.19222259521484,14627,0.0,1.4313725490196079,0,137.4,17.8,996,14,67,17,2025-06-21T18:05:55.466245,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615591,Horus Binary v2,,7.08,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:05:53.556328Z,5903E403120530083729426B628EC22339430E11490000B200005E050000AEB4
2025-06-21T18:05:53.000000Z,APEX-1-T,42.30337905883789,-71.19120025634766,14650,0.0,1.4313725490196079,0,137.0,17.7,997,14,70,17,2025-06-21T18:05:59.592489,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615594,Horus Binary v2,,6.51,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:05:58.593506Z,5903E503120535A9362942E5618EC23A39460E11490000B100005A05000090F3
2025-06-21T18:06:03.000000Z,APEX-1-T,42.30265808105469,-71.18903350830078,14697,0.0,1.4313725490196079,0,136.0,17.6,999,14,73,17,2025-06-21T18:06:09.973425,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615588,Horus Binary v2,,-0.68,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:06:08.660856Z,5903E703120603EC352942C9608EC26939490E11490000B0000050050000B94E
2025-06-21T18:05:33.000000Z,APEX-1-T,42.30493927001953,-71.19525146484375,14553,0.0,1.4313725490196079,0,139.0,18.0,993,15,63,18,2025-06-21T18:05:39.074292,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615596,Horus Binary v2,,1.4,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:05:38.535591Z,5903E10312052142382942F8638EC2D9383F0F12490000B400006E050000202C
2025-06-21T18:05:43.000000Z,APEX-1-T,42.304107666015625,-71.19326782226562,14601,0.0,1.4313725490196079,0,138.0,17.9,995,15,67,17,2025-06-21T18:05:49.320426,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615593,Horus Binary v2,,9.06,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:05:48.601528Z,5903E30312052B68372942F4628EC20939430F11490000B3000064050000725B
2025-06-21T18:05:58.000000Z,APEX-1-T,42.30300521850586,-71.19012451171875,14673,0.0,1.4313725490196079,0,136.5,17.7,998,14,66,17,2025-06-21T18:06:03.714964,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615596,Horus Binary v2,,0.93,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:06:03.621694Z,5903E60312053A4736294258618EC25139420E11490000B1000055050000B7B1
2025-06-21T18:06:08.000000Z,APEX-1-T,42.30229187011719,-71.18797302246094,14716,0.0,1.4313725490196079,0,135.4,17.6,1000,14,68,17,2025-06-21T18:06:14.109340,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615593,Horus Binary v2,,4.1,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:06:13.611742Z,5903E8031206088C3529423E608EC27C39440E11490000B000004A050000C5AF
2025-06-21T18:47:33.000000Z,APEX-1-T,42.23789596557617,-71.19712829589844,20812,0.0,1.392156862745098,0,53.2,14.9,1496,15,17,14,2025-06-21T18:47:40.788959,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.61565,Horus Binary v2,,-7.37,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:47:38.857845Z,5903D805122F219BF32842EE648EC24C51110F0E470000950000140200003C66
2025-06-21T18:47:58.000000Z,APEX-1-T,42.23814010620117,-71.19611358642578,20243,0.0,1.3725490196078431,0,58.2,14.6,1501,15,13,14,2025-06-21T18:48:05.780664,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615653,Horus Binary v2,,-8.74,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:48:03.861598Z,5903DD05122F3ADBF3284269648EC2134F0D0F0E4600009200004602000022E3
2025-06-21T18:47:23.000000Z,APEX-1-T,42.2381477355957,-71.19786834716797,21049,0.0,1.392156862745098,0,51.5,15.1,1494,15,22,15,2025-06-21T18:47:30.488548,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615647,Horus Binary v2,,-8.17,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:47:28.866328Z,5903D605122F17DDF328424F658EC23952160F0F47000097000003020000F6D1
2025-06-21T18:47:28.000000Z,APEX-1-T,42.23798751831055,-71.197509765625,20929,0.0,1.3725490196078431,0,52.3,15.0,1495,15,23,15,2025-06-21T18:47:34.634548,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615653,Horus Binary v2,,-8.49,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:47:33.822165Z,5903D705122F1CB3F3284220658EC2C151170F0F4600009600000B02000042E8
2025-06-21T18:47:43.000000Z,APEX-1-T,42.237613677978516,-71.19647979736328,20577,0.0,1.3725490196078431,0,55.2,14.8,1498,15,17,14,2025-06-21T18:47:49.117176,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615657,Horus Binary v2,,-7.78,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:47:48.835488Z,5903DA05122F2B51F3284299648EC26150110F0E460000940000280200004282
2025-06-21T18:47:48.000000Z,APEX-1-T,42.237667083740234,-71.19615173339844,20464,0.0,1.3725490196078431,0,56.2,14.7,1499,15,22,14,2025-06-21T18:47:55.271934,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615646,Horus Binary v2,,-8.26,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:47:53.868848Z,5903DB05122F305FF328426E648EC2F04F160F0E460000930000320200006231
2025-06-21T18:48:03.000000Z,APEX-1-T,42.238216400146484,-71.19633483886719,20133,0.0,1.392156862745098,0,59.2,14.5,1502,15,13,14,2025-06-21T18:48:09.922208,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615662,Horus Binary v2,,-7.35,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:48:08.899064Z,5903DE05123003EFF3284286648EC2A54E0D0F0E4700009100005002000094E3
2025-06-21T18:47:08.000000Z,APEX-1-T,42.238983154296875,-71.19794464111328,21418,0.0,1.392156862745098,0,48.8,15.3,1491,15,22,15,2025-06-21T18:47:15.924305,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.61566,Horus Binary v2,,-7.99,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:47:13.861729Z,5903D305122F08B8F4284259658EC2AA53160F0F470000990000E8010000E6FC
2025-06-21T18:47:18.000000Z,APEX-1-T,42.2384033203125,-71.19805145263672,21172,0.0,1.392156862745098,0,50.7,15.2,1493,15,22,15,2025-06-21T18:47:24.325545,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.615648,Horus Binary v2,,-7.79,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.615 MHz),2025-06-21T18:47:23.845715Z,5903D505122F1220F4284267658EC2B452160F0F470000980000FB01000028C2
